시도명,시군구명,시설명,구분,연락처,소재지지번주소
강원도,강릉시,사천중학교,학교,033-644-1207,강원도 강릉시 사천면 석교리 239   
강원도,강릉시,수모텔,숙박업,033-644-1239,강원도 강릉시 강문동 302-2   
강원도,강릉시,실크로드모텔,숙박업,033-644-1262,강원도 강릉시 사천면 사천진리 22-5 
강원도,강릉시,프로그램모텔,숙박업,033-644-1476,강원도 강릉시 사천면 사천진리 24-6 
강원도,강릉시,에벤에셀어린이집,보육시설,033-644-1481,강원도 강릉시 홍제동 636
강원도,강릉시,W모텔(더블유모텔),숙박업,033-644-1541,강원도 강릉시 강문동 304-1   
강원도,강릉시,환타지아모텔,숙박업,033-644-1568,강원도 강릉시 안현동 857-10   
강원도,강릉시,다우리조텔,숙박업,033-644-1771,강원도 강릉시 강동면 정동진리 485 
강원도,강릉시,경포빅토리아,숙박업,033-644-1775,강원도 강릉시 안현동 107-5   
강원도,강릉시,코모도모텔,숙박업,033-644-1855,강원도 강릉시 안현동 864-2   
강원도,강릉시,경포대오션모텔,숙박업,033-644-1960,강원도 강릉시 강문동 302-5
강원도,강릉시,경포힐모텔,숙박업,033-644-2115,강원도 강릉시 안현동 866-3   
강원도,강릉시,폴게스트하우스,숙박업,033-644-2233,강원도 강릉시 안현동 858-6   
강원도,강릉시,신모텔동해,숙박업,033-644-2259,강원도 강릉시 안현동 864  
강원도,강릉시,강릉모텔,숙박업,033-644-2261,강원도 강릉시 강문동 305-4   
강원도,강릉시,어린왕자 게스트하우스,숙박업,033-644-2266,강원도 강릉시 안현동 856-1   
강원도,강릉시,하얏트파크모텔,숙박업,033-644-2273,강원도 강릉시 안현동 857-5   
강원도,강릉시,스위트모텔,숙박업,033-644-2437,강원도 강릉시 강문동 304  
강원도,강릉시,이사벨모텔,숙박업,033-644-2447,강원도 강릉시 안현동 856  
강원도,강릉시,경포대초등학교,학교,033-644-2496,강원도 강릉시 안현동 106-6
강원도,강릉시,경포모텔,숙박업,033-644-2509,강원도 강릉시 안현동 861  
강원도,강릉시,러블리모텔,숙박업,033-644-2527,강원도 강릉시 안현동 857-6   
강원도,강릉시,건국대학교강릉연수원,기타,033-644-2554,강원도 강릉시 안현동 산61-13
강원도,강릉시,MGM호텔(엠지엠호텔),숙박업,033-644-2559,강원도 강릉시 안현동 856-2   
강원도,강릉시,아테네모텔,숙박업,033-644-2656,강원도 강릉시 안현동 865-3   
강원도,강릉시,율곡초등학교,기타,033-644-2692,강원도 강릉시 교동 1851  
강원도,강릉시,스트라우스모텔,숙박업,033-644-2701,강원도 강릉시 강문동 304-4   
강원도,강릉시,강원예술고등학교,학교,033-644-2747,강원도 강릉시 구정면 제비리 132-2 산29
강원도,강릉시,쇼앤뉴그린(쇼모텔),숙박업,033-644-2776,강원도 강릉시 강문동 302-9   
강원도,강릉시,라임하우스,숙박업,033-644-2882,강원도 강릉시 안현동 857-4   
강원도,강릉시,아이홀릭펜션모텔,숙박업,033-644-2992,강원도 강릉시 안현동 860  
강원도,강릉시,정동진관광식당,식품접객업,033-644-3141,강원도 강릉시 강동면 산성우리 82-1
강원도,강릉시,뉴타임파크,숙박업,033-644-3344,강원도 강릉시 안현동 858-3   
강원도,강릉시,코아모텔,숙박업,033-644-3370,강원도 강릉시 강문동 302-4   
강원도,강릉시,정동캐슬,숙박업,033-644-3422,강원도 강릉시 강동면 정동진리 526-1
강원도,강릉시,더스카이그릴앤드바(라카이샌드파인),식품접객업,033-644-3805,강원도 강릉시 안현동 89-87
강원도,강릉시,라카이샌드파인컨벤션센터,식품접객업,033-644-3805,강원도 강릉시 안현동 89-87
강원도,강릉시,라카이샌드파인레스토랑(지하1층 리셉션동),식품접객업,033-644-3805,강원도 강릉시 안현동 89-87
강원도,강릉시,강릉영동대학교 구내식당,기타,033-644-3877,강원도 강릉시 성산면 금산리 11 
강원도,강릉시,파랑새어린이집,보육시설,033-644-4001,강원도 강릉시 노암동 615-3
강원도,강릉시,킨더스쿨어린이집,보육시설,033-644-4002,강원도 강릉시 노암동 604-20
강원도,강릉시,강릉명륜고등학교,학교,033-644-4011,강원도 강릉시 교동 233  
강원도,강릉시,강릉명륜고등학교,기타,033-644-4011,강원도 강릉시 교동 233  
강원도,강릉시,교동1주공아파트(1차),공동주택,033-644-4117,강원도 강릉시 교동 1750
강원도,강릉시,교동초등학교,기타,033-644-4375,강원도 강릉시 교동 310-1  
강원도,강릉시,교동2주공아파트(2차),공동주택,033-644-4417,강원도 강릉시 교동 1748
강원도,강릉시,썬모텔,숙박업,033-644-4428,강원도 강릉시 강동면 안인진리 13-22
강원도,강릉시,구정휴게소(속초방향)㈜서원,기타,033-644-4760,강원도 강릉시 구정면 제비리 608-1 외22필지
강원도,강릉시,경포에메랄드호텔,숙박업,033-644-4810,강원도 강릉시 강문동 305-5  
강원도,강릉시,숲사랑홍보관,기타,033-644-4852,강원도 강릉시 사천면 덕실리 23-1 외1필지
강원도,강릉시,다빈치모텔,숙박업,033-644-5043,강원도 강릉시 강동면 정동진리 50-27  외1필지 나동
강원도,강릉시,코레일 강원본부 정동진역,운송업,033-644-5062,강원도 강릉시 강동면 정동진리 303  
강원도,강릉시,정동초등학교,학교,033-644-5351,강원도 강릉시 강동면 정동진리 184 
강원도,강릉시,정동진호텔,숙박업,033-644-5504,강원도 강릉시 강동면 정동진리 424 
강원도,강릉시,강릉효도마을,기타,033-644-5766,강원도 강릉시 강동면 심곡리 3-3  
강원도,강릉시,정동휘닉스여관,숙박업,033-644-5889,강원도 강릉시 강동면 정동진리 35-1
강원도,강릉시,쏠하우스(쏠모텔),숙박업,033-644-6069,강원도 강릉시 안현동 224-39   
강원도,강릉시,이주환전통한우,식품접객업,033-644-6168,강원도 강릉시 성산면 위촌리 45-1
강원도,강릉시,쿠우쿠우,식품접객업,033-644-6274,강원도 강릉시 성남동 105-1
강원도,강릉시,VIP비즈니스파크,숙박업,033-644-6414,강원도 강릉시 강동면 안인진리 116-4
강원도,강릉시,화이트캐슬리조트,숙박업,033-644-6444,강원도 강릉시 강동면 안인진리 300-31
강원도,강릉시,그린월드모텔,숙박업,033-644-7011,강원도 강릉시 안현동 856-4   
강원도,강릉시,경포현대아파트,공동주택,033-644-7073,강원도 강릉시 저동 4-4
강원도,강릉시,그린피스모텔,숙박업,033-644-7107,강원도 강릉시 안현동 861-2   
강원도,강릉시,경포산장콘도,숙박업,033-644-7123,강원도 강릉시 안현동 산 15  
강원도,강릉시,금성모텔,숙박업,033-644-7272,강원도 강릉시 안현동 858  
강원도,강릉시,경포타임모텔,숙박업,033-644-7422,강원도 강릉시 강문동 302  
강원도,강릉시,경포팔도강산,식품접객업,033-644-7447,강원도 강릉시 강문동 260-5
강원도,강릉시,열린어린이집,보육시설,033-644-7979,강원도 강릉시 구정면 여찬리 413 
강원도,강릉시,교동3주공아파트(3차),공동주택,033-644-8025,강원도 강릉시 교동 1766
강원도,강릉시,강릉효도마을,기타,033-644-8110,강원도 강릉시 강동면 심곡리 3-3 외1필지
강원도,강릉시,하이트진로㈜강릉직매장 하이트맥주(강릉지점),기타,033-644-8181,강원도 강릉시 구정면 여찬리 528  
강원도,강릉시,스타비치모텔,숙박업,033-644-8335,강원도 강릉시 강문동 302-1   
강원도,강릉시,구정휴게소(동해방향)㈜케이알산업,식품접객업,033-644-8345,강원도 강릉시 구정면 제비리 888  
강원도,강릉시,구정휴게소(동해방향)㈜케이알산업,기타,033-644-8345,강원도 강릉시 구정면 제비리 888 외20필지
강원도,강릉시,세빈모텔,숙박업,033-644-8477,강원도 강릉시 안현동 858-1   
강원도,강릉시,반트휘트니스클럽,기타,033-644-8899,강원도 강릉시 교동 1891-3
강원도,강릉시,송양초등학교,기타,033-644-8990,강원도 강릉시 성산면 위촌2리 589
강원도,강릉시,송양초등학교,학교,033-644-8990,강원도 강릉시 성산면 위촌2리 589
강원도,강릉시,술파는노래방 슈퍼스타,식품접객업,033-644-9262,강원도 강릉시 교동 1868-6 지하1층
강원도,강릉시,하슬라뮤지엄호텔,숙박업,033-644-9411,강원도 강릉시 강동면 정동진리 산33-1
강원도,강릉시,장레스토랑(하슬라뮤지엄호텔),식품접객업,033-644-9411,강원도 강릉시 강동면 정동진리 산33-1
강원도,강릉시,몽블랑모텔,숙박업,033-644-9512,강원도 강릉시 교동 1877-6   
강원도,강릉시,강일여자고등학교,기타,033-645-1133,강원도 강릉시 교동 1133-2  
강원도,강릉시,가온유치원,보육시설,033-645-1231,강원도 강릉시 교동 1427
강원도,강릉시,모산초등학교,학교,033-645-1352,강원도 강릉시 장현동 43-2
강원도,강릉시,강릉연세요양병원,기타,033-645-1400,강원도 강릉시 옥천동 317
강원도,강릉시,강릉연세요양병원,기타,033-645-1400,강원도 강릉시 옥천동 317  
강원도,강릉시,명주초등학교,기타,033-645-1713,강원도 강릉시 회산동 24 
강원도,강릉시,명주초등학교,학교,033-645-1713,강원도 강릉시 회산동 24
강원도,강릉시,풍차레스토랑,식품접객업,033-645-1764,강원도 강릉시 교동 1235-1  
강원도,강릉시,남산현대아파트,공동주택,033-645-2135,강원도 강릉시 노암동 610
강원도,강릉시,강릉중앙고등학교,학교,033-645-2172,강원도 강릉시 입암동 533
강원도,강릉시,영동초등학교,기타,033-645-2320,강원도 강릉시 교동 1043
강원도,강릉시,강릉초등학교,기타,033-645-2551,강원도 강릉시 홍제동 38  
강원도,강릉시,도원산업,기타,033-645-3138,강원도 강릉시 구정면 금광리 770-7 
강원도,강릉시,엔젤어린이집,보육시설,033-645-3213,강원도 강릉시 회산동 216-2
강원도,강릉시,미래장의서비스,운송업,033-645-3297,강원도 강릉시 옥천동 326
강원도,강릉시,알프스장모텔,숙박업,033-645-3401,강원도 강릉시 옥천동 287-12   
강원도,강릉시,정감이마을한우촌,식품접객업,033-645-3456,강원도 강릉시 강동면 모전리 542-1
강원도,강릉시,포세라㈜,기타,033-645-3718,강원도 강릉시 대전동 905-5
강원도,강릉시,교보빌딩(교보생명보험),기타,033-645-4141,강원도 강릉시 옥천동 188
강원도,강릉시,포모도로,식품접객업,033-645-4411,강원도 강릉시 회산동 303-1
강원도,강릉시,동화의나라어린이집,보육시설,033-645-4745,강원도 강릉시 노암동 400-3
강원도,강릉시,엘림모텔,숙박업,033-645-5111,강원도 강릉시 옥천동 272-1
강원도,강릉시,교동초등학교,학교,033-645-5272,강원도 강릉시 교동 310-1
강원도,강릉시,강원테크노파크 신소재클러스터사업단,기타,033-645-5413,강원도 강원도 강릉시 대전동 강릉과학일반지방산업단지내 가-3-1
강원도,강릉시,입암현대아파트,공동주택,033-645-6164,강원도 강릉시 입암동 440
강원도,강릉시,모텔워커힐,숙박업,033-645-6655,강원도 강릉시 홍제동 993-5   
강원도,강릉시,드롭탑강릉교동점,식품접객업,033-645-6688,강원도 강릉시 교동 1868-3
강원도,강릉시,중남빌딩,기타,033-645-6688 ,강원도 강릉시 교동 1868-3
강원도,강릉시,강동초등학교,학교,033-645-7268,강원도 강릉시 강동면 모전리 320   
강원도,강릉시,세계연마㈜,기타,033-645-7455,강원도 강릉시 강동면 모전리 256-6
강원도,강릉시,강릉원예농협하나로마트금학지점(효동빌딩),기타,033-645-7522  ,강원도 강릉시 금학동 7-6 효동빌딩
강원도,강릉시,당근,식품접객업,033-645-7778,강원도 강릉시 교동 1869-2
강원도,강릉시,스타벅스커피 강릉중앙로점,식품접객업,033-645-7835,강원도 강릉시 임당동122-2
강원도,강릉시,경포아쿠아리움,기타,033-645-7887,강원도 강릉시 운정동 488
강원도,강릉시,중앙초등학교,기타,033-645-8404,강원도 강릉시 입암동 160-3  
강원도,강릉시,옥천초등학교 운산분교장,학교,033-645-9200,강원도 강릉시 운산동 148
강원도,강릉시,모텔피닉스,숙박업,033-645-9366,강원도 강릉시 성남동 111-4   
강원도,강릉시,문성고등학교,기타,033-645-9376,강원도 강릉시 지변동 산54  
강원도,강릉시,강릉문성고등학교,학교,033-645-9376,강원도 강릉시 지변동 산54
강원도,강릉시,모텔더?숙박업,033-645-9692,강원도 강릉시 옥천동 329-7   
강원도,강릉시,강릉뚝배기,식품접객업,033-645-9825,강원도 강릉시 내곡동 328
강원도,강릉시,센트럴모텔,숙박업,033-645-9933,강원도 강릉시 옥천동 176-4   
강원도,강릉시,예뜨랑어린이집,보육시설,033-646-0052,강원도 강릉시 입암동 232
강원도,강릉시,롯데리아 강릉점,식품접객업,033-646-1199,강원도 강릉시 임당동 117-2
강원도,강릉시,한울어린이집,보육시설,033-646-1472,강원도 강릉시 내곡동 299-3
강원도,강릉시,벨라지오,숙박업,033-646-1646,강원도 강릉시 교동 156-25
강원도,강릉시,교동프라자,기타,033-646-3053,강원도 강릉시 교동 1888-2
강원도,강릉시,착한몬테소리어린이집,기타,033-646-3562,강원도 강릉시 지변동 65
강원도,강릉시,착한몬테소리어린이집,보육시설,033-646-3562,강원도 강릉시 지변동 65  4/1  
강원도,강릉시,삼성생명㈜강릉,기타,033-646-4008,강원도 강릉시 옥천동 183
강원도,강릉시,영빈장여관,숙박업,033-646-4036,강원도 강릉시 성남동 113-8   
강원도,강릉시,엔담모텔,숙박업,033-646-4477,강원도 강릉시 강동면 정동진리 50-52
강원도,강릉시,강릉농산물도매시장㈜,기타,033-646-4654,강원도 강릉시 유산동 160-1 외6필지
강원도,강릉시,하나대투증권(하나금융투자),기타,033-646-5111,강원도 강릉시 임당동 139
강원도,강릉시,(합)굿모닝여행사,운송업,033-646-5678,강원도 강릉시 임당동 141-1
강원도,강릉시,우일빌딩,기타,033-646-5709,강원도 강릉시 옥천동 139-1
강원도,강릉시,한들어린이집,보육시설,033-646-5945,강원도 강릉시 대전동 6-1
강원도,강릉시,나이아드펜션모텔,숙박업,033-646-6644,강원도 강릉시 안현동 861-3   
