amenity,shop,name,name:ko,addr:full,phone,brand,cuisine
restaurant,,훼밀리,훼밀리,광주광역시 북구 모생마을길1번길 5-4 (생용동),062-571-5576,,
restaurant,,약속식당,약속식당,광주광역시 북구 유동길 13 (유동),062-528-9846,,
restaurant,,두암골,두암골,광주광역시 북구 월동로 10 (두암동),,,
restaurant,,연제장어,연제장어,광주광역시 북구 양일로 85 (양산동),062-571-1671,,
restaurant,,태극반점,태극반점,"광주광역시 북구 설죽로196번길 3, 1층 (용봉동)",,,
restaurant,,행운식당,행운식당,광주광역시 북구 무등로202번길 7 (신안동),062-524-6514,,
restaurant,,나주곰탕 노안집,나주곰탕 노안집,광주광역시 북구 앰코로 20 (오룡동),062-973-7033,,
restaurant,,치킨아이운암점,치킨아이운암점,광주광역시 북구 서강로 104-8 (운암동),062-515-4592,,chicken
restaurant,,두암골풍천장어,두암골풍천장어,"광주광역시 북구 밤실로167번길 2 (풍향동,(지하))",062-261-7002,,
restaurant,,사계절,사계절,광주광역시 북구 호동로 32-1 (중흥동),062-266-4705,,
restaurant,,사랑채,사랑채,광주광역시 북구 송해로4번길 2 (삼각동),062-574-7144,,
restaurant,,와글와글,와글와글,광주광역시 북구 임방울대로 1044 (용두동),,,
restaurant,,백련옥,백련옥,"광주광역시 북구 용봉로 30 (신안동, 1층)",,,
restaurant,,수일통닭,수일통닭,"광주광역시 북구 서강로62번길 35-1, 1층 (운암동)",,,chicken
restaurant,,사계절튀김분식,사계절튀김분식,광주광역시,,,
restaurant,,치킨밴드,치킨밴드,광주광역시 북구 일곡로 66 (일곡동),,,chicken
restaurant,,현대웰빙랜드 식당,현대웰빙랜드 식당,광주광역시 북구 비엔날레로 40 (운암동),,,
restaurant,,대학로분식,대학로분식,광주광역시 북구 자미로 64 (신안동),062-514-4700,,
restaurant,,완도해돋이,완도해돋이,"광주광역시 북구 서암대로6번길 4, 1층 (운암동)",,,
restaurant,,본죽두암말바우점,본죽두암말바우점,광주광역시 북구 동문대로 128 (두암동),,,
restaurant,,엄마랑김밥,엄마랑김밥,"광주광역시 북구 중가로 49 (유동, 1층)",062-525-6803,,
restaurant,,김밥랜드,김밥랜드,광주광역시 북구 문산로 27 (문흥동),,,
restaurant,,우미횟집,우미횟집,광주광역시 북구 북문대로33번길 3 (운암동),062-512-3302,,
restaurant,,깻잎통닭,깻잎통닭,광주광역시,,,chicken
restaurant,,달수맛집,달수맛집,"광주광역시 북구 저불로 94 (용봉동,1층)",062-511-8989,,
restaurant,,깨순이김밥,깨순이김밥,광주광역시 북구 문산로 43-5 (문흥동),062-251-1193,,
restaurant,,이조에프엔디(F&d),이조에프엔디(F&d),"광주광역시 북구 서하로274번길 28 (오치동,(1층))",062-269-1932,,
restaurant,,거북이식당,거북이식당,광주광역시 북구 자산로 98 (신안동),,,
restaurant,,심청골,심청골,광주광역시 북구 밤실로 197 (두암동),062-263-6791,,
restaurant,,빨간마후라,빨간마후라,광주광역시 북구 설죽로 496-5 (일곡동),062-573-0971,,
restaurant,,뼈다귀천국,뼈다귀천국,광주광역시 북구 경열로 252 (중흥동),062-521-5544,,
restaurant,,맛3,맛3,"광주광역시 북구 설죽로214번길 112 (용봉동, 1층)",062-521-5878,,
restaurant,,생생돈까스,생생돈까스,"광주광역시 북구 대천로 165-1 (문흥동,1층)",,,
restaurant,,화진포,화진포,광주광역시 북구 월동로 41 (두암동),,,
restaurant,,초원으로,초원으로,광주광역시 북구 서방로73번길 21 (우산동),062-261-4125,,
restaurant,,명진식당,명진식당,광주광역시 북구 금녕길 18-1 (두암동),062-267-7108,,
restaurant,,까투리,까투리,광주광역시 북구 양산제로 143 (양산동),062-574-2552,,
restaurant,,맛고을,맛고을,광주광역시 북구 월동로 19 (두암동),062-268-8259,,
restaurant,,모두랑,모두랑,"광주광역시 북구 설죽로214번길 109 (용봉동, 1층)",062-512-3563,,
restaurant,,킴스피자,킴스피자,"광주광역시 북구 송해로40번길 8-7, 1층 (삼각동)",,,pizza
restaurant,,찬누리보쌈족발,찬누리보쌈족발,"광주광역시 북구 군왕로 143-1, 1층 (두암동)",062-251-0412,,
restaurant,,엄마손돈까스매곡점,엄마손돈까스매곡점,광주광역시,,,
restaurant,,빛고을산장,빛고을산장,광주광역시,062-266-9605,,
restaurant,,꼼장어집,꼼장어집,광주광역시 북구 자동차로 39 (신안동),062-529-0213,,
restaurant,,참진식육식당,참진식육식당,광주광역시 북구 황계로 25 (운암동),,,
restaurant,,진미청국장,진미청국장,광주광역시 북구 송해로 70-8 (일곡동),062-572-7696,,
restaurant,,그린마루,그린마루,광주광역시 북구 대천로 63 (오치동),062-263-1017,,
restaurant,,붕어네팥죽,붕어네팥죽,광주광역시,062-572-4468,,
restaurant,,까투리,까투리,광주광역시 북구 우치로 100 (용봉동),062-268-1004,,
restaurant,,조선의땅,조선의땅,광주광역시 북구 동문대로112번길 15 (두암동),062-262-3326,,
restaurant,,스피드반점,스피드반점,광주광역시 북구 우치로 126 (용봉동),062-268-4260,,
restaurant,,꼬두리,꼬두리,광주광역시 북구 중흥로 80-1 (신안동),062-514-7001,,
restaurant,,오리야오리,오리야오리,광주광역시 북구 문산로74번길 3 (문흥동),062-264-9252,,
restaurant,,국일기사식당,국일기사식당,광주광역시 북구 탁영로 17 (두암동),062-268-8830,,
restaurant,,동민통닭,동민통닭,광주광역시 북구 북문대로247번길 16 (동림동),062-513-6939,,chicken
restaurant,,화산참붕어찜,화산참붕어찜,광주광역시,,,
restaurant,,고향칼국수,고향칼국수,광주광역시 북구 서방로39번길 25 (중흥동),062-268-1702,,
restaurant,,두암골국밥,두암골국밥,광주광역시 북구 군왕로51번길 6 (두암동),062-523-9882,,korean
restaurant,,미스터피자,미스터피자,광주광역시 북구 우치로90번길 5 (용봉동),1577-0077,,pizza
restaurant,,회포장마차,회포장마차,광주광역시 북구 서방로63번길 28 (우산동),,,
restaurant,,오색진두부,오색진두부,광주광역시 북구 하서로523번길 36 (용두동),062-572-3392,,
restaurant,,송원회관,송원회관,광주광역시 북구 경양로135번길 29 (신안동),062-529-3250,,
restaurant,,열린세상,열린세상,광주광역시,,,
restaurant,,김밥여행,김밥여행,광주광역시 북구 삼정로 109 (두암동),,,
restaurant,,꼬부기소주방,꼬부기소주방,광주광역시 북구 양일로305번길 22 (일곡동),062-574-7272,,
restaurant,,이쁜이맥주방,이쁜이맥주방,광주광역시 북구 서방로107번길 55 (두암동),,,
restaurant,,운암실내포장마차,운암실내포장마차,광주광역시 북구 대자로 86 (운암동),062-513-6400,,
restaurant,,모가가든,모가가든,광주광역시 북구 삼소로 492 (용전동),062-571-4809,,
restaurant,,지업사횟집,지업사횟집,"광주광역시 북구 동문대로97번길 85 (우산동, 1층 )",062-265-2211,,
restaurant,,한솔,한솔,광주광역시 북구 경양로 104 (임동),062-524-4701,,
restaurant,,갑돌이와갑순이,갑돌이와갑순이,광주광역시,,,
restaurant,,장수원수육국밥,장수원수육국밥,"광주광역시 북구 연양로 81 (양산동,외1필지)",062-571-0671,,korean
restaurant,,만리장성,만리장성,광주광역시 북구 금호로 5-4 (운암동),062-522-7207,,
restaurant,,맛을찾는사람들,맛을찾는사람들,광주광역시 북구 대천로 85 (오치동),062-264-1230,,
restaurant,,남매회관,남매회관,광주광역시 북구 월동로 66-4 (두암동),062-263-1031,,
restaurant,,한방즉석왕족발,한방즉석왕족발,광주광역시 북구 대자로 74 (운암동),062-524-0305,,
restaurant,,부원(富園)한방삼계탕,부원(富園)한방삼계탕,광주광역시 북구 설죽로336번길 3 (오치동),062-268-9900,,
restaurant,,금룡,금룡,광주광역시 북구 반룡로42번길 12 (용봉동),062-524-2285,,
restaurant,,미식정,미식정,광주광역시 북구 천변우로283번길 12 (누문동),062-511-3603,,
restaurant,,미가,미가,광주광역시,062-513-9982,,
restaurant,,골목,골목,광주광역시 북구 삼정로66번길 91-2 (두암동),062-261-6956,,
restaurant,,김밥나라,김밥나라,광주광역시,062-257-4092,,
restaurant,,복돈,복돈,광주광역시 북구 서암대로 5-9 (운암동),062-526-1328,,
restaurant,,본가곰탕,본가곰탕,광주광역시 북구 일곡택지로 89 (일곡동),062-571-0180,,
restaurant,,음악에,음악에,"광주광역시 북구 설죽로214번길 123 (용봉동,2층)",,,
restaurant,,새사랑촌,새사랑촌,광주광역시 북구 중가로51번길 33 (유동),062-511-8026,,
restaurant,,스캔들,스캔들,"광주광역시 북구 금호로 9, 1층 (운암동)",,,
restaurant,,희나리,희나리,광주광역시 북구 비엔날레로 2-1 (운암동),062-527-0625,,
restaurant,,향토아구찜보리밥,향토아구찜보리밥,"광주광역시 북구 북문대로33번길 16 (운암동, 1층 )",,,
restaurant,,화석시대,화석시대,광주광역시 북구 우치로110번길 23-1 (용봉동),062-251-5478,,
restaurant,,한우촌,한우촌,광주광역시 북구 용주로30번길 36 (용봉동),062-528-0107,,
restaurant,,무등하우스,무등하우스,광주광역시 북구 서하로257번길 1 (오치동),,,
restaurant,,치킨아이(양산점),치킨아이(양산점),광주광역시 북구 거진길 1 (용두동),062-574-5592,,chicken
restaurant,,돈키호테,돈키호테,"광주광역시 북구 동문대로 70 (두암동, 1층 )",,,
restaurant,,김밥나라(우산점),김밥나라(우산점),광주광역시 북구 호동로 77 (문흥동),,,
restaurant,,털보네집,털보네집,광주광역시 북구 서하로 382 (문흥동),062-263-0976,,
restaurant,,덕장진땡이,덕장진땡이,"광주광역시 북구 동문대로186번길 32 (두암동,1층)",062-266-7210,,
restaurant,,보성녹돈식육식당,보성녹돈식육식당,"광주광역시 북구 북문대로19번길 10-3 (운암동,(지상1층))",,,
restaurant,,오라순대,오라순대,광주광역시 북구 서방로 73 (우산동),062-268-1658,,
restaurant,,문산골식육식당,문산골식육식당,광주광역시,062-251-3813,,
restaurant,,돈가오네(양산점),돈가오네(양산점),"광주광역시 북구 연양로 36 (양산동,양산동근생 지102)",062-574-6001,,
restaurant,,투사랑,투사랑,"광주광역시 북구 서림로 97 (임동,(1층))",,,
restaurant,,남도한정식앤싱싱활어센타,남도한정식앤싱싱활어센타,"광주광역시 북구 양산택지로 110-1, 1층 (본촌동)",062-571-0878,,
restaurant,,대숲,대숲,광주광역시 북구 유림로160번길 17-10 (동림동),062-515-0105,,
restaurant,,처갓집양념치킨(매곡삼각점),처갓집양념치킨(매곡삼각점),광주광역시 북구 매곡로 63 (매곡동),062-257-3063,,chicken
restaurant,,청와대,청와대,광주광역시 북구 천변우로79번길 83 (임동),062-528-8282,,
restaurant,,순수치킨양산점,순수치킨양산점,"광주광역시 북구 양산택지로37번길 33 (양산동, 1층)",062-571-1541,,chicken
restaurant,,태인,태인,"광주광역시 북구 금남로131번길 23 (북동,(지하1층))",062-525-5222,,
restaurant,,해뜨는집,해뜨는집,광주광역시 북구 중흥로 80-1 (신안동),062-522-3121,,
restaurant,,소나무,소나무,광주광역시 북구 풍동길 14 (풍향동),062-522-8280,,
restaurant,,이삭토스트 일곡점,이삭토스트 일곡점,광주광역시 북구 설죽로 515 (일곡동),062-573-2420,,
restaurant,,백송,백송,"광주광역시 북구 밤실로 182-5 (두암동,(1층))",062-263-6376,,
restaurant,,육감만족(북구점),육감만족(북구점),광주광역시 북구 중흥로 103 (신안동),062-522-0513,,
restaurant,,임동식육식당,임동식육식당,"광주광역시 북구 신임로 2-1 (임동,(1층))",062-524-5050,,
restaurant,,운암축산식육식당,운암축산식육식당,광주광역시,062-511-9068,,
restaurant,,김밥나라동강대점,김밥나라동강대점,"광주광역시 북구 서방로 136 (두암동,(1층))",062-529-2266,,
restaurant,,엄니손맛,엄니손맛,광주광역시 북구 설죽로202번길 72 (용봉동),062-522-5055,,
restaurant,,"원할머니보쌈,족발과박가부대찌개광주매곡점","원할머니보쌈,족발과박가부대찌개광주매곡점","광주광역시 북구 설죽로 342 (오치동, 101호)",062-573-5656,,
restaurant,,국방부,국방부,"광주광역시 북구 신임로31번길 67 (신안동,(1층))",062-515-0101,,
restaurant,,아구나라,아구나라,광주광역시 북구 대자로 97 (운암동),062-511-8866,,
restaurant,,무등골,무등골,"광주광역시 북구 운용로 65 (용봉동,(1층))",062-513-2005,,
restaurant,,보성식육식당,보성식육식당,"광주광역시 북구 비엔날레로 16 (운암동,(1층))",062-522-5633,,
restaurant,,동우랑,동우랑,"광주광역시 북구 경양로 155, 1층 (중흥동)",,,
restaurant,,시장원조국밥,시장원조국밥,"광주광역시 북구 서암대로 2 (운암동,(1층))",,,korean
restaurant,,보조개,보조개,광주광역시 북구 서암대로 10-1 (운암동),062-529-3054,,
restaurant,,철따라맛따라,철따라맛따라,광주광역시 북구 송해로 66 (일곡동),,,
restaurant,,무등산계곡산장,무등산계곡산장,광주광역시 북구 무등로 1570 (금곡동),,,
restaurant,,가마솥추어탕,가마솥추어탕,"광주광역시 북구 대천로 171 (문흥동,(1층))",062-265-2623,,
restaurant,,진미포차,진미포차,광주광역시 북구 밤실로 202 (두암동),062-262-8672,,
restaurant,,오피스식당,오피스식당,광주광역시 북구 양산신촌길 15 (양산동),062-371-0318,,
restaurant,,숯과곱창,숯과곱창,광주광역시 북구 북문대로159번길 34 (운암동),062-513-5166,,
restaurant,,모정,모정,"광주광역시 북구 오문로 236 (문흥동,(1층))",062-261-5279,,
restaurant,,덕이네맛집,덕이네맛집,"광주광역시 북구 금호로 13, 1층 (운암동)",062-528-5962,,
restaurant,,늘푸른회관,늘푸른회관,"광주광역시 북구 서방로107번길 46-1 (두암동,(1층))",,,
restaurant,,일미해물탕국밥,일미해물탕국밥,"광주광역시 북구 금호로 10 (운암동,(1층))",,,korean
restaurant,,뼈다귀촌,뼈다귀촌,광주광역시 북구 양일로305번길 26 (일곡동),062-572-9291,,
restaurant,,국제외식산업(분점),국제외식산업(분점),"광주광역시 북구 고운로 33-4 (용봉동,외1필지 (1층))",062-262-2278,,
restaurant,,낮에밥상밤에술상,낮에밥상밤에술상,"광주광역시 북구 서방로 166, 1층 (두암동)",062-941-7170,,
restaurant,,너와집,너와집,"광주광역시 북구 북문대로 154 (운암동,(1층))",062-514-8579,,
restaurant,,연하소머리국밥,연하소머리국밥,광주광역시 북구 서방로81번길 7 (우산동),062-264-6810,,korean
