위도,경도,ref,light:count,addr:subdistrict,addr:hamlet,phone,operator,operator:type,source:date,highway,support,light_method,light:lit,light:shape,light:tilt
37.60255814,126.7667542,105-3,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,70
37.60232176,126.7664875,105-4,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,71
37.602078,126.7662392,105-5,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,72
37.60185904,126.7660049,105-6,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,73
37.60158152,126.7657679,105-7,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,74
37.60126145,126.7656557,105-8,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,75
37.60091782,126.7656479,105-9,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,76
37.59986115,126.7656708,106-1,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,77
37.59733582,126.7655106,106-10,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,78
37.59754181,126.765358,106-11,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,79
37.59775543,126.7653503,106-12,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,80
37.59737396,126.7652817,106-13,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,81
37.59708786,126.7652359,106-14,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,82
37.59727478,126.7658234,106-15,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,83
37.59757614,126.765892,106-16,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,84
37.59785461,126.7659225,106-17,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,85
37.59818268,126.7659225,106-18,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,86
37.59840012,126.765892,106-19,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,87
37.59963226,126.7656784,106-2,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,88
37.59880829,126.7659073,106-20,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,89
37.5991745,126.7659225,106-21,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,90
37.5994339,126.7659912,106-22,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,91
37.59968948,126.7659683,106-23,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,92
37.59994125,126.7659607,106-24,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,93
37.60029565,126.7659163,106-25,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,94
37.59937286,126.7656784,106-3,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,95
37.59914398,126.7656708,106-4,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,96
37.59877396,126.7656555,106-5,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,97
37.5983696,126.7656479,106-6,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,98
37.59812546,126.7656326,106-7,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,99
37.5978241,126.7656174,106-8,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,100
37.59751511,126.7655258,106-9,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,101
37.5969429,126.7654648,107-1,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,102
37.59463882,126.7639999,107-10,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,103
37.59432602,126.7637558,107-11,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,104
37.5942955,126.7640457,107-12,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,105
37.59456635,126.7642593,107-13,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,106
37.59477997,126.7644882,107-14,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,107
37.59506607,126.764679,107-15,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,108
37.59534454,126.7649155,107-16,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,109
37.59562302,126.7651062,107-17,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,110
37.59587097,126.7652664,107-18,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,111
37.59618378,126.7654343,107-19,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,112
37.59671021,126.7653732,107-2,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,113
37.59646988,126.7655563,107-20,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,114
37.59675598,126.7656708,107-21,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,115
37.59702682,126.7657623,107-22,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,116
37.59647369,126.7652893,107-3,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,117
37.59616852,126.7651901,107-4,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,118
37.59586716,126.7650299,107-5,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,119
37.59564972,126.7648697,107-6,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,120
37.59536743,126.7646713,107-7,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,121
37.59510803,126.7644348,107-8,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,122
37.59486389,126.7642212,107-9,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,123
37.59228134,126.7653351,108-1,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,124
37.59395599,126.7645111,108-10,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,125
37.5941124,126.764267,108-11,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,126
37.59260559,126.7655945,108-2,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,127
37.59295273,126.7658691,108-3,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,128
37.5931778,126.7660751,108-4,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,129
37.59343338,126.7659225,108-5,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,130
37.59350204,126.7656708,108-6,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,131
37.59357834,126.7653885,108-7,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,132
37.59365845,126.7651215,108-8,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,133
37.59381104,126.764801,108-9,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,134
37.59515,126.7688341,109-1,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,135
37.59367408,126.7662683,109-10,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,136
37.59347153,126.7664719,109-11,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,137
37.59361267,126.7667236,109-12,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,138
37.59378052,126.7670059,109-13,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,139
37.59397888,126.7672882,109-14,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,140
37.59415436,126.7675934,109-15,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,141
37.59431458,126.767868,109-16,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,142
37.5944519,126.7681351,109-17,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,143
37.59461975,126.7684021,109-18,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,144
37.59483337,126.7687454,109-19,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,145
37.59499631,126.7685713,109-2,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,146
37.59500504,126.769043,109-20,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,147
37.59482231,126.7682859,109-3,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,148
37.59463248,126.7679666,109-4,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,149
37.59445846,126.7676756,109-5,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,150
37.59427543,126.7673789,109-6,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,151
37.59413077,126.7671246,109-7,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,152
37.59397031,126.7668533,109-8,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,153
37.59380982,126.7665707,109-9,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,154
37.68428174,126.5996502,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,155
37.68590178,126.6011408,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,156
37.6859925,126.6013245,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,157
37.68611275,126.6015818,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,158
37.68622406,126.601859,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,159
37.68637466,126.6024017,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,160
37.68647782,126.6022998,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,161
37.6866496,126.6024774,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,162
37.68689341,126.6026405,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,163
37.68713933,126.6027611,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,164
37.68450068,126.5997851,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,165
37.6847106,126.5999143,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,166
37.68491371,126.6000294,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,167
37.68513714,126.6001586,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,168
37.68533707,126.6002655,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,169
37.68548473,126.6003721,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,170
37.68563172,126.6005414,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,171
37.6857565,126.6008071,,2,통진읍,마송리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,172
37.59968048,126.7715378,110-1,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,173
37.59840775,126.7712097,110-10,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,174
37.59866634,126.7712663,110-11,2,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,175
