식당위도,식당경도,name,cuisine,takeaway,reservation,phone,addr:full,amenity,capacity,internet_access,access:disabled,website,source,source:date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
34.4493022,126.8221003,가우도수라상,korean,yes,yes,+82 61 434 0045,,restaurant,50,wlan,,,공공데이터포털,2020-11-10 9:37,,미항로,181-3,마량면,,,
34.7585503,127.6569102,제주꽃돼지,meat,no,yes,+82 61 684 0305,,restaurant,,wlan,yes,,공공데이터포털,2020-11-09 13:17,,시청서3길,7-6,,,,
34.7260535,127.7190838,옥면옥,korean,yes,yes,+82 61 652 1179,,restaurant,,wlan,,,공공데이터포털,2020-10-16 15:00,,국포1로,67,,,,
34.7377564,127.7393581,삼합싸다구,korean,yes,yes,+82 61 661 7700,,restaurant,,wlan,,,공공데이터포털,2020-10-18 17:01,,이순신광장로,139,,,,
34.3234706,126.7475885,뽀빠이갈비,korean,yes,yes,+82 61 552 5734,,restaurant,,wlan,,,공공데이터포털,2020-10-28 12:18,,해변공원로,111,완도읍,,,
34.9768603,127.5845875,갯마을장어구이,fish,yes,yes,+82 61 762 1402,,restaurant,,wlan,yes,,공공데이터포털,2020-11-03 6:04,,매일시장길,31-4,광양읍,,,
34.9450707,127.6978734,용식이삼겹,meat,no,yes,+82 61 792 3989,,restaurant,,wlan,,,공공데이터포털,2020-11-18 15:12,,중마중앙로,165,,,,
34.570306,126.6087705,돈바돌솥감자탕해장국,korean,yes,yes,+82 61 532 6668,,restaurant,,no,,,공공데이터포털,2020-10-26 9:50,,교육청길,5,해남읍,,,
34.927064,127.5517869,대성국밥,korean,yes,yes,+82 61 722 5382,,restaurant,16,wlan,,,공공데이터포털,2020-11-24 17:03,,신대로,12,해룡면,,,
34.5675181,126.6073378,참일능이버섯백숙,korean,yes,yes,+82 61 536 6664,,restaurant,24,wlan,,,공공데이터포털,2020-10-13 15:19,,교육청길,61,해남읍,,,
34.7003465,126.3471617,돌고래횟집,fish,yes,yes,+82 61 533 1450,,restaurant,32,wlan,,,공공데이터포털,2020-10-19 11:39,,영호길,42-13,화원면,,,
34.9347917,127.5473653,곱창고 순천 신대지구점,korean,yes,yes,+82 61 722 5777,,restaurant,,wlan,,http://www.gobchanggo.co.kr,공공데이터포털,2020-11-19 9:18,,신대2길,15,해룡면,,1,
34.7522479,127.7023346,하누정,korean,yes,yes,+82 61 651 9292,,restaurant,,no,,,공공데이터포털,2020-11-05 9:09,,여문문화길,51,,,,
34.9451692,127.5022065,맛드림김밥랜드,korean,yes,yes,+82 61 744 0907,,restaurant,,wlan,,,공공데이터포털,2020-11-24 15:49,,팔마로,128,,,,
34.9440119,127.5390113,꽃담은소 순천본점,beef,yes,yes,+82 61 724 6200,,restaurant,,wlan,,,공공데이터포털,2020-11-19 9:36,,상성길,322,해룡면,,,
34.6378609,126.7691018,가장맛있는족발 강진점,korean,yes,yes,+82 61 433 5892,,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:59,,영랑로,22,강진읍,,,
34.9270437,127.6990465,유가네한우곰탕 중동점,korean,yes,yes,+82 61 793 4578,,restaurant,,wlan,,,공공데이터포털,2020-10-07 13:02,,항만13로,35,,,1,
34.9354888,127.7231413,총관루,chinese,yes,yes,+82 61 791 3737,,restaurant,,wlan,yes,,공공데이터포털,2020-10-19 12:44,,금호로,26,,,,
34.7273537,127.713403,등뼈가 여수 신월점,korean,yes,yes,+82 61 643 0808,,restaurant,,wlan,,,공공데이터포털,2020-10-29 9:14,,신월로,618,,,,
34.7377586,127.7394863,낭만고래횟집,fish,yes,yes,+82 61 663 9500,,restaurant,,wlan,yes,,공공데이터포털,2020-12-29 15:45,,이순신광장로,139,,,,101
34.7614629,127.6722372,통통오리집,meat,yes,yes,+82 61 692 3967,,restaurant,,no,,,공공데이터포털,2020-10-15 9:06,,흥국로,92,,,,
34.7517826,127.7021287,상하이중화요리,chinese,yes,yes,+82 61 654 2777,,restaurant,,wlan,,,공공데이터포털,2020-11-03 9:00,,여서1로,39,,,,
34.7749034,127.7447194,손두부마을하림,korean,yes,yes,+82 61 055 0311,,restaurant,24,wlan,,,공공데이터포털,2020-10-29 12:44,,만성리길,5,,,,
34.7530049,127.7037185,두끼떡볶이 여수여서점,korean,yes,yes,+82 61 654 0900,,restaurant,,wlan,,,공공데이터포털,2020-10-20 16:10,,여문문화1길,36,여서동,,2,
34.7587506,127.6571336,월,japanese,yes,yes,+82 61 685 3813,,restaurant,,wlan,,,공공데이터포털,2020-11-16 11:11,,시청서3길,7-7,,,,
34.937424,127.7067863,예슬가마솥국밥,korean,yes,yes,+82 61 794 5959,,restaurant,24,wlan,,,공공데이터포털,2020-12-29 15:18,,눈소로,55,,,,
34.9737391,127.5763806,서천숯불갈비,korean,yes,yes,+82 61 761 7100,,restaurant,20,no,yes,,공공데이터포털,2020-10-08 10:07,,서북3길,38,광양읍,,,
34.9828197,127.5709963,설담가,korean,yes,yes,+82 61 763 8884,,restaurant,,wlan,,,공공데이터포털,2020-11-04 16:53,,매천로,666,봉강면,,,
34.7472961,127.6780905,돈&우제주흑돼지,meat,yes,yes,+82 61 654 7557,,restaurant,24,wlan,,http://0616547557.tshome.co.kr/,공공데이터포털,2020-11-05 13:47,,웅천중앙로,113,,,,
34.8974728,127.5064402,뜰안,korean,yes,yes,+82 61 742 9252,,restaurant,,wlan,,,공공데이터포털,2020-11-21 12:55,,순천만길,372,,,,
34.3128296,126.7554888,토박이식당,korean,yes,yes,+82 61 552 4114,,restaurant,,wlan,,,공공데이터포털,2020-10-27 14:16,,장보고대로248번길,48,완도읍,,,
34.9444681,127.697373,구들장식당,korean,yes,yes,+82 61 791 9977,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:11,,불로로,165,,,,
34.7438545,127.6514469,더올리브,international,yes,yes,+82 61 691 0565,,restaurant,,wlan,yes,,공공데이터포털,2020-11-11 11:54,,소호로,455-1,,,,
34.7574895,127.6655765,등뼈감자탕 신기점,korean,yes,yes,+82 61 691 1117,,restaurant,,wlan,,,공공데이터포털,2020-10-21 11:59,,새터로,70-1,,,,
34.7532852,127.7027216,수미네게장밥상,korean,yes,yes,+82 61 654 0600,,restaurant,,wlan,,,공공데이터포털,2020-10-29 12:36,,문수로,66,,,,
34.6410608,126.770359,항아리보쌈,korean,yes,yes,+82 61 433 8655,,restaurant,56,wlan,,,공공데이터포털,2020-10-15 11:34,,보은로3길,46-1,강진읍,,,
34.7899234,127.6354368,꽃돼지감자탕,korean,yes,yes,,,restaurant,40,no,,,공공데이터포털,2020-11-18 21:59,,통천길,74,소라면,,,
34.9343861,127.6990214,옥천냉면,korean,yes,yes,+82 61 794 9997,,restaurant,,wlan,,,공공데이터포털,2020-10-12 14:42,,발섬4길,3,,,1,
34.9759498,127.6035447,풍천장어1번지,fish,yes,yes,+82 61 763 7799,,restaurant,56,wlan,yes,,공공데이터포털,2020-10-19 20:55,,희양현로,195,광양읍,,,
34.5707915,126.6112086,열화숯불갈비,korean,yes,yes,+82 61 535 1250,,restaurant,32,wlan,,,공공데이터포털,2020-10-26 9:45,,해남로,38,해남읍,,,
34.2974586,126.5283022,맴섬횟집,fish,yes,yes,+82 61 533 3561,,restaurant,,no,,,공공데이터포털,2020-10-16 11:44,,땅끝마을길,60-18,송지면,,,
34.7607839,127.6585778,유신톳해물칼국수,korean,yes,yes,+82 61 684 6838,,restaurant,24,wlan,yes,,공공데이터포털,2020-10-20 11:16,,도원로,248-1,,,,
34.6936731,126.3607598,시골장터국밥,korean,yes,yes,+82 61 537 1234,,restaurant,4,wlan,yes,,공공데이터포털,2020-10-20 13:22,,관광레저로,1715,산이면,,,
34.9278031,127.6982434,샤브마니아 광양점,japanese,yes,yes,+82 61 792 9938,,restaurant,20,wlan,yes,,공공데이터포털,2020-10-07 14:20,,항만9로,141,,,1,
34.7582953,127.6594357,여수맛집가야밀면,korean,yes,no,+82 61 691 7070,,restaurant,,wlan,yes,http://0616917070.tshome.co.kr/,공공데이터포털,2020-11-03 15:13,,시청서4길,34-2,,,,
34.7621728,127.6355735,옛골숯불갈비,meat,yes,yes,+82 61 682 2121,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:50,,죽림중앙로,13-8,소라면,,,
34.9317346,127.5533816,황제명태본가,fish,yes,yes,+82 61 725 9001,,restaurant,32,wlan,,,공공데이터포털,2020-10-16 16:08,,매안5길,19-2,해룡면,,,
34.9757795,127.6054369,풍년정,korean,yes,yes,+82 61 762 4664,,restaurant,44,wlan,,,공공데이터포털,2020-10-19 21:07,,기두3길,4,광양읍,,,
34.9317819,127.5411344,풀뿌리흑두부,korean,yes,yes,+82 61 725 2277,,restaurant,,wlan,,,공공데이터포털,2020-10-27 13:12,,상성길,137,해룡면,,,
34.9618262,127.7246781,바다양푼이동태탕 광양광영점,korean,yes,yes,+82 61 792 4567,,restaurant,24,wlan,,,공공데이터포털,2020-10-14 13:25,,광영로,37-1,,,,
34.5767064,126.3093698,울돌목한정식뷔페,korean,no,yes,+82 61 535 1881,,restaurant,24,wlan,,,공공데이터포털,2020-10-28 15:03,,관광레저로,53,문내면,,,
34.9301862,127.4961448,이조숯불갈비,meat,no,yes,+82 61 906 0075,,restaurant,16,wlan,,http://yijogalbi.masitdda.com/,공공데이터포털,2020-11-15 11:44,,오천2길,13,,,,
34.936475,127.7004235,나능이능이버섯백숙 중마점,korean,yes,yes,+82 61 795 7977,,restaurant,,wlan,,http://naneungineungi.cityfood.co.kr,공공데이터포털,2020-10-27 16:06,,아미1길,5,,,1,
34.6072413,127.2823347,가화루,korean,yes,yes,+82 61 832 9600,,restaurant,,wlan,,,공공데이터포털,2020-10-13 11:28,,서문여산길,68-3,고흥읍,,,
34.7514161,127.700917,백경,japanese,yes,yes,+82 61 654 5332,,restaurant,,wlan,,,공공데이터포털,2020-10-28 10:13,,여문문화길,68,,,,
34.887351,127.5081611,명품식당,korean,no,yes,+82 61 742 0899,,restaurant,,wlan,,,공공데이터포털,2020-11-23 11:21,,순천만길,518,,,,
34.940116,127.7006108,백운목장,meat,yes,yes,+82 61 794 6292,,restaurant,72,no,,,공공데이터포털,2020-10-12 10:57,,동광1길,6,,,,
34.9344907,127.7007269,옛고을 그향기,korean,yes,yes,+82 61 791 5134,,restaurant,,wlan,,,공공데이터포털,2020-10-12 17:20,,발섬4길,17-6,,,1,
34.9361483,127.705178,왕창국밥,korean,yes,yes,+82 61 793 0695,,restaurant,32,wlan,,,공공데이터포털,2020-10-08 10:44,,눈소로,36,,,,
34.9416364,127.6936383,가마솥뚝배기,korean,yes,yes,+82 61 794 9339,,restaurant,72,no,,,공공데이터포털,2020-10-13 11:31,,행정1길,2,,,,
34.9366775,127.697494,통뼈감자탕 동광양점,korean,yes,yes,+82 61 791 0233,,restaurant,40,wlan,yes,http://www.gamjatang.com/,공공데이터포털,2020-10-19 9:35,,오류4길,20,,,1,
34.926938,127.698245,청주본가 광양점,,yes,yes,+82 61 795 9208,,restaurant,133,wlan,,,공공데이터포털,2020-10-07 14:08,,항만9로,134,,,1,
34.9398469,127.6948161,금정,meat,yes,yes,+82 61 792 3000,,restaurant,40,wlan,,,공공데이터포털,2020-10-15 10:15,,시청로,27,,,,
34.9310208,127.6971799,삼대전주옥전주콩나물해장국,korean,yes,yes,+82 61 791 2888,,restaurant,76,wlan,,http://3jeonjuok.modoo.at/,공공데이터포털,2020-10-15 12:48,,길호1길,11,,,1,
34.9373496,127.6960863,정원,japanese,yes,yes,+82 61 791 9935,,restaurant,100,wlan,yes,,공공데이터포털,2020-10-27 15:57,,광장로,148-9,,,1,
34.940185,127.699471,남도식당,korean,yes,yes,+82 61 795 3434,,restaurant,,wlan,,,공공데이터포털,2020-10-13 11:16,,중마청룡길,6-5,,,,
34.953839,127.6953234,백년백세고려삼계탕,korean,yes,yes,+82 61 793 1034,,restaurant,80,wlan,,,공공데이터포털,2020-10-19 14:27,,사동로,231,,,,
34.9621885,127.7259827,만리장성,chinese,yes,yes,+82 61 791 0084,,restaurant,,wlan,,,공공데이터포털,2020-10-14 13:46,,광영로,28,,,,
34.965853,127.718501,광양순대국,meat,yes,yes,+82 61 793 0018,,restaurant,24,wlan,,,공공데이터포털,2020-11-06 10:28,,금영로,175-1,,,,
34.9626022,127.7207521,해정맛집,korean,no,yes,+82 61 792 8640,,restaurant,,wlan,,,공공데이터포털,2020-10-30 13:41,,정수2길,20,,,,
34.961476,127.7244083,박여사국밥,korean,yes,yes,+82 61 794 5666,,restaurant,,wlan,,,공공데이터포털,2020-11-06 15:38,,남산1길,12,,,,
34.9656594,127.7176234,가마솥뚝배기 광영점,korean,yes,yes,+82 61 791 2202,,restaurant,8,wlan,,,공공데이터포털,2020-11-06 9:52,,영수길,102,,,,
34.961566,127.726212,가야골식당,korean,yes,yes,+82 61 793 8868,,restaurant,,no,,,공공데이터포털,2020-10-14 13:32,,남산길,40,,,,
34.9660385,127.7173152,포항물횟집,fish,yes,yes,+82 61 792 9834,,restaurant,,no,,,공공데이터포털,2020-11-06 10:03,,광영로,150-1,,,,
34.9616777,127.7282597,동해횟집,fish,yes,yes,+82 61 793 3007,,restaurant,48,no,,,공공데이터포털,2020-11-06 15:39,,나룻1길,42,,,,
34.9361,127.745215,백리향,chinese,yes,yes,+82 61 794 2349,,restaurant,,no,,,공공데이터포털,2020-11-06 15:39,,삼봉산로,21,,,,
34.9826096,127.5790875,매화곱창,korean,yes,yes,+82 61 763 6402,,restaurant,56,wlan,,,공공데이터포털,2020-11-04 16:13,,서평1길,88,광양읍,,,
34.9710925,127.5802464,시민국밥,korean,yes,yes,+82 61 762 9285,,restaurant,,wlan,yes,,공공데이터포털,2020-11-04 16:07,,서천2길,19-1,광양읍,,,
34.9683851,127.5803962,해동가든,meat,yes,yes,+82 61 762 5417,,restaurant,60,wlan,,,공공데이터포털,2020-11-06 12:00,,서천1길,27,광양읍,,,
34.973651,127.5764091,진주명가,korean,yes,yes,+82 61 761 0601,,restaurant,32,wlan,yes,http://061-761-0601.okqr.co.kr,공공데이터포털,2020-10-08 9:59,,서북3길,38,광양읍,,,
34.9729373,127.5788542,모은정,korean,yes,yes,+82 61 763 0664,,restaurant,20,wlan,,,공공데이터포털,2020-10-07 12:04,,서북로,23,광양읍,,,
34.9744699,127.5857924,왕창국밥,korean,yes,yes,+82 61 762 4870,,restaurant,32,wlan,yes,,공공데이터포털,2020-11-03 5:40,,희양현로,30,광양읍,,,
34.9744513,127.5859125,신가가마솥,korean,yes,no,+82 61 763 7556,,restaurant,50,wlan,yes,,공공데이터포털,2020-11-03 10:39,,희양현로,30,광양읍,,,
34.9731617,127.5926414,우진식당,korean,yes,yes,+82 61 763 3382,,restaurant,64,no,,,공공데이터포털,2020-11-12 11:18,,개성3길,8-31,광양읍,,,
34.9782721,127.5782441,필브라더,korean,yes,yes,+82 61 763 8651,,restaurant,56,no,,,공공데이터포털,2020-10-08 17:19,,매천로,745,광양읍,,,
34.9635513,127.5787125,뼈통묵은지감자탕,korean,yes,yes,+82 61 763 6001,,restaurant,128,wlan,,,공공데이터포털,2020-10-14 10:09,,인덕로,901,광양읍,,,
34.975522,127.5765211,지곡산장,chicken,yes,yes,+82 61 761 3335,,restaurant,,wlan,yes,,공공데이터포털,2020-10-06 16:27,,서북로,59,광양읍,,,
34.9484718,127.489658,은성숯불회관,korean,no,yes,+82 61 743 9437,,restaurant,,wlan,,,공공데이터포털,2020-10-27 19:14,,장천2길,9,,,,
34.6412371,126.7700624,둥지식당,korean,no,yes,+82 61 433 2080,,restaurant,170,wlan,,,공공데이터포털,2020-10-15 11:50,,보은로3길,48-3,강진읍,,,
34.6398338,126.7708187,가족회관,meat,yes,yes,+82 61 433 1236,,restaurant,80,wlan,,,공공데이터포털,2020-10-20 13:25,,영랑로4길,28,강진읍,,,
34.6374498,126.7696787,강진한우직판장,meat,no,yes,+82 61 433 6190,,restaurant,48,wlan,yes,,공공데이터포털,2020-10-29 14:45,,영랑로1길,3,강진읍,,,
34.638506,126.769692,오뚜기식당,korean,yes,yes,+82 61 433 6161,,restaurant,,wlan,,,공공데이터포털,2020-11-03 10:55,,영랑로3길,10-1,강진읍,,,
34.6399404,126.7709625,은행나무,korean,yes,yes,+82 61 433 2366,,restaurant,140,wlan,yes,,공공데이터포털,2020-10-20 13:57,,영랑로4길,30,강진읍,,,
34.6397518,126.770268,금강산식당,meat,yes,yes,+82 61 434 8833,,restaurant,86,no,yes,,공공데이터포털,2020-10-20 13:47,,영랑로4길,21,강진읍,,1,
34.6385897,126.771429,오케이식당,korean,no,yes,+82 61 432 8072,,restaurant,,no,,,공공데이터포털,2020-10-23 18:19,,영랑로1길,23-1,강진읍,,,
34.6392874,126.7681052,거목촌식당,meat,yes,yes,+82 61 434 2106,,restaurant,20,no,,,공공데이터포털,2020-10-21 10:51,,서성안길,4,강진읍,,,
34.6388539,126.7698881,복섬,,yes,yes,+82 61 434 1226,,bar,40,no,,,공공데이터포털,2020-10-21 16:25,,영랑로3길,15,강진읍,,,
34.638692,126.77247,다복,korean,yes,yes,+82 61 434 4774,,restaurant,100,wlan,,http://cityfood.co.kr/h9/namseonglidabok,공공데이터포털,2020-10-23 18:06,,보은로3길,12,강진읍,,,
34.6382518,126.7639687,유미정,meat,no,yes,+82 61 433 6222,,restaurant,75,wlan,,,공공데이터포털,2020-10-19 11:05,,탐진로,60,강진읍,,,111
34.6389852,126.7673183,명동식당,korean,no,yes,+82 61 433 2147,,restaurant,120,wlan,,,공공데이터포털,2020-10-20 18:07,,서성안길,5,강진읍,,,
34.6383591,126.7636509,이바돔감자탕 강진점,korean,yes,yes,+82 61 433 8535,,restaurant,92,wlan,yes,http://www.ebadom.com/,공공데이터포털,2020-10-16 18:21,,탐진로,61,강진읍,,,
34.6340663,126.7596425,참숯골,meat,yes,yes,+82 61 433 5240,,restaurant,32,wlan,,,공공데이터포털,2020-11-05 17:50,,송계로,20,강진읍,,,
34.5973153,126.7342249,청자골한식뷔페,meat,no,yes,+82 61 433 7403,,restaurant,40,wlan,,,공공데이터포털,2020-11-04 18:01,,해강로,974,강진읍,,,
34.6436111,126.7806724,백악관,meat,yes,yes,+82 61 433 0508,,restaurant,,wlan,yes,,공공데이터포털,2020-10-30 17:52,,종합운동장길,50-16,군동면,,,
34.623312,126.796516,남강식당,korean,yes,yes,+82 61 433 9570,,restaurant,60,wlan,,,공공데이터포털,2020-11-04 18:18,,청자로,255,군동면,,,
34.5721167,126.7990639,대지식당,korean,yes,yes,+82 61 432 2333,,restaurant,60,wlan,,,공공데이터포털,2020-11-09 18:20,,칠량로,73,칠량면,,,
34.548543,126.801109,매자리식당,korean,yes,yes,+82 61 433 7035,,restaurant,,wlan,yes,,공공데이터포털,2020-11-17 17:29,,청자로,1157,칠량면,,,
34.553825,126.767638,송학가든횟집,fish,yes,yes,+82 61 433 8544,,restaurant,40,wlan,,,공공데이터포털,2020-11-10 18:11,,해안관광로,1317,도암면,,,
34.5582261,126.7236994,석문정,meat,yes,yes,+82 61 434 6660,,restaurant,,wlan,yes,,공공데이터포털,2020-11-11 6:30,,백도로,2059-7,도암면,,,
34.4724679,126.7524,선창식당,fish,no,yes,+82 61 434 0790,,restaurant,,wlan,yes,,공공데이터포털,2020-11-11 6:35,,운주로,636,신전면,,,
34.458452,126.815718,만호성,meat,yes,yes,+82 61 433 2209,,restaurant,,no,,,공공데이터포털,2020-11-09 18:28,,미항로,5-17,마량면,,,
34.449531,126.8181773,치킨아이,chicken,yes,yes,+82 61 433 3310,,restaurant,,no,,,공공데이터포털,2020-11-12 17:58,,미항로,145-1,마량면,,,
34.450054,126.817576,정가네감자탕,korean,yes,yes,+82 61 433 3132,,restaurant,,wlan,,,공공데이터포털,2020-11-10 9:21,,마량5길,20,마량면,,,
34.5680373,126.6096402,꽃담,meat,yes,yes,+82 61 536 8218,,restaurant,,wlan,,,공공데이터포털,2020-10-26 13:22,,교육청길,29-7,해남읍,,,
34.569774,126.607216,마루,korean,yes,yes,+82 61 533 6436,,restaurant,48,wlan,,,공공데이터포털,2020-10-20 13:28,,남부순환로,13-3,해남읍,,,
34.5731417,126.602675,이학식당,korean,yes,yes,+82 61 532 0203,,restaurant,40,no,,,공공데이터포털,2020-10-16 14:52,,북부순환로,83,해남읍,,,
34.5688375,126.6064286,유락횟집,japanese,yes,yes,+82 61 534 1449,,restaurant,,wlan,,,공공데이터포털,2020-10-26 11:35,,남부순환로,25,해남읍,,,
34.5713131,126.5999858,아지매식당,korean,no,yes,+82 61 536 2885,,restaurant,,wlan,,,공공데이터포털,2020-10-20 10:40,,읍내길,32,해남읍,,,
34.5682755,126.6063543,태평양횟집,fish,yes,yes,+82 61 534 8131,,restaurant,,wlan,,,공공데이터포털,2020-10-16 16:33,,북부순환로,92,해남읍,,,
34.5742136,126.6001106,진성,korean,yes,yes,+82 61 537 7667,,restaurant,40,no,,,공공데이터포털,2020-10-16 16:53,,북부순환로,108,해남읍,,,
34.5757194,126.597662,성내,japanese,yes,yes,+82 61 533 4774,,restaurant,36,wlan,yes,,공공데이터포털,2020-10-16 17:07,,명문길,19-1,해남읍,,,
34.5719994,126.6022485,반갑다친구야,meat,yes,yes,+82 61 536 1531,,restaurant,,wlan,,,공공데이터포털,2020-10-19 9:11,,천변2길,53,해남읍,,,
34.54145,126.6120625,돌고개가든,chicken,yes,yes,+82 61 537 7100,,restaurant,40,wlan,yes,,공공데이터포털,2020-10-21 10:12,,고산로,287,해남읍,,,
34.5808041,126.5814621,진일관,korean,yes,yes,+82 61 532 9932,,restaurant,20,wlan,yes,,공공데이터포털,2020-11-05 13:17,,명량로,3009,해남읍,,,
