경도,위도,ref,name,name:en,name:ko,phone,highway,public_transport
35.16138157,126.8856972,2873,현대자동차,Hyundai Motors,현대자동차,+82 62 613 5700,bus_stop,platform
35.15114722,126.9269278,254,농장다리,Nongjangdari Overpass,농장다리,+82 62 613 5700,bus_stop,platform
35.155079,126.845536,1450,계수초교,Gyesu Elementary School,계수초교,+82 62 613 5700,bus_stop,platform
35.15699824,126.9088846,830,수창초교후문,Soochang Elementary School Back Gate,수창초교후문,+82 62 613 5700,bus_stop,platform
35.24446667,126.8638321,1116,월정,Woljeong ,월정,+82 62 613 5700,bus_stop,platform
35.16021082,126.9871504,1396,풍암정,Pungamjeong Pavilion,풍암정,+82 62 613 5700,bus_stop,platform
35.12163611,126.8329667,2181,동하,Dongha,동하,+82 62 613 5700,bus_stop,platform
35.18701256,126.9141228,76,자연과학고,Natural Science High School,자연과학고,+82 62 613 5700,bus_stop,platform
35.20246536,126.9354549,1581,중소기업진흥공단호남연수원,SBC Honam Training Institute,중소기업진흥공단호남연수원,+82 62 613 5700,bus_stop,platform
35.160597,126.900038,639,서림초교입구,Seorim Elementary School Entrance,서림초교입구,+82 62 613 5700,bus_stop,platform
35.147873,126.888924,19,건강협회(남),Association of Health Promotion (South),건강협회(남),+82 62 613 5700,bus_stop,platform
35.185051,126.820281,3652,광주농수산물유통센터(북),Agricultural Products Distribution Center (North),광주농수산물유통센터(북),+82 62 613 5700,bus_stop,platform
35.09730155,126.8951288,3794,고령친화종합체험관,Senior Technology Complex,고령친화종합체험관,+82 62 613 5700,bus_stop,platform
35.05306111,126.9662944,2023,벽라리(화순역),Byeongna-ri (Hwasun Station),벽라리(화순역),+82 62 613 5700,bus_stop,platform
35.12358684,126.9092292,206,구남구청,Former Nam-gu Office,구남구청,+82 62 613 5700,bus_stop,platform
35.13443408,126.9138515,618,양림휴먼시아1차,Yangnim Humansia 1st Apt.,양림휴먼시아1차,+82 62 613 5700,bus_stop,platform
35.12675556,126.9112,623,봉선삼익사거리,Bongseon Samik Sageori,봉선삼익사거리,+82 62 613 5700,bus_stop,platform
35.155075,126.846058,3422,상무한국아파트,Sangmu Hankuk Apt.,상무한국아파트,+82 62 613 5700,bus_stop,platform
35.15717778,126.6939611,3569,양촌(삼도),Yangchon (Samdo),양촌(삼도),+82 62 613 5700,bus_stop,platform
35.21004839,126.9314426,3900,망향동산길,Manghyangdongsan Road,망향동산길,+82 62 613 5700,bus_stop,platform
35.00706052,126.8199378,3140,산림자원연구소,Forest Resources Research Institute,산림자원연구소,+82 62 613 5700,bus_stop,platform
35.18608876,126.9237274,2361,문흥라인아파트,Munheung Line Apt.,문흥라인아파트,+82 62 613 5700,bus_stop,platform
35.15047778,126.9058889,1035,우진아파트,Woojin Apt.,우진아파트,+82 62 613 5700,bus_stop,platform
35.1631456,126.9137952,834,중흥초교,Jungheung Elementary School,중흥초교,+82 62 613 5700,bus_stop,platform
35.18345278,126.9213972,543,문흥중앙초교,Munheung Jungang Elementary School,문흥중앙초교,+82 62 613 5700,bus_stop,platform
35.15182193,126.8720355,1181,잿등,Jaetdeung,잿등,+82 62 613 5700,bus_stop,platform
35.12437512,126.7371815,1663,용강입구,Yonggang Entrance,용강입구,+82 62 613 5700,bus_stop,platform
35.11890753,126.7804083,1669,상선,Sangseon,상선,+82 62 613 5700,bus_stop,platform
35.20888521,126.8448679,3557,봉산중,Bongsan Middle School,봉산중,+82 62 613 5700,bus_stop,platform
35.146727,126.912419,3577,중앙대교(동),Jungangdaegyo Bridge (East),중앙대교(동),+82 62 613 5700,bus_stop,platform
35.13796111,126.9014556,570,백운초교(북),Baegun Elementary School (North),백운초교(북),+82 62 613 5700,bus_stop,platform
35.21047216,126.8962577,1445,일신초교,Ilsin Elementary School,일신초교,+82 62 613 5700,bus_stop,platform
35.032874,127.057255,979,천운장,Cheonunjang,천운장,+82 62 613 5700,bus_stop,platform
35.249875,127.0382,2236,대덕,Daedeok,대덕,+82 62 613 5700,bus_stop,platform
35.14454,126.914496,2971,사직공원앞,Sajik Park Front,사직공원앞,+82 62 613 5700,bus_stop,platform
35.17942109,126.8954762,1000,용봉동성당,Yongbong-dong Catholic Church,용봉동성당,+82 62 613 5700,bus_stop,platform
35.22716944,126.8839611,3306,대원정사,Daewonjeongsa Temple,대원정사,+82 62 613 5700,bus_stop,platform
35.15290833,126.8071889,171,소촌금호아파트,Sochon Kumho Apt.,소촌금호아파트,+82 62 613 5700,bus_stop,platform
35.11215278,126.9005139,3016,효덕동행정복지센터,Hyodeok-dong Administration Welfare Center,효덕동행정복지센터,+82 62 613 5700,bus_stop,platform
35.14890833,126.9084,844,시민회관,Civic Center,시민회관,+82 62 613 5700,bus_stop,platform
35.0719001,126.804146,1790,지동,Jidong,지동,+82 62 613 5700,bus_stop,platform
35.23856679,126.8628165,1344,고내입구,Gonae Entrance,고내입구,+82 62 613 5700,bus_stop,platform
35.08640692,126.7720809,1675,창교,Changgyo,창교,+82 62 613 5700,bus_stop,platform
35.03220556,126.9396417,2087,주도리3구,Judori District 3,주도리3구,+82 62 613 5700,bus_stop,platform
35.28760833,126.9089,2257,행정리,HaengJeong-li,행정리,+82 62 613 5700,bus_stop,platform
35.07438333,126.91365,2045,세량리,Seryang-li,세량리,+82 62 613 5700,bus_stop,platform
35.12959092,126.7534774,3630,평동중,Pyeongdong Middle School,평동중,+82 62 613 5700,bus_stop,platform
35.14144722,126.7630917,3759,지죽동,Jijuk-dong,지죽동,+82 62 613 5700,bus_stop,platform
35.182663,126.794791,2628,하남3지구모아엘가,Hanam 3 District Moaelga,하남3지구모아엘가,+82 62 613 5700,bus_stop,platform
35.18598889,126.9051194,1459,오치한전(북),Ochi KEPCO (North),오치한전(북),+82 62 613 5700,bus_stop,platform
35.15055833,126.9110778,1365,충장로5가입구,Chungjangno 5(o)-ga Entrance,충장로5가입구,+82 62 613 5700,bus_stop,platform
35.08144317,126.7671462,1678,용봉입구,Yongbong Entrance,용봉입구,+82 62 613 5700,bus_stop,platform
35.03850833,126.8421472,2320,광남고,Gwangnam High School,광남고,+82 62 613 5700,bus_stop,platform
35.15267,126.908613,97,광주학생운동기념탑,Monument for Gwangju Student Movement,광주학생운동기념탑,+82 62 613 5700,bus_stop,platform
35.06032778,126.9978028,1454,화순용곡마을,Hwasun Yonggokmaeul,화순용곡마을,+82 62 613 5700,bus_stop,platform
35.075863,126.804238,1792,화장뒷길,Hwajang Back Road,화장뒷길,+82 62 613 5700,bus_stop,platform
35.17154489,126.869739,3506,동천마을6단지,Dongcheon Village Apt Complex 6,동천마을6단지,+82 62 613 5700,bus_stop,platform
35.15948757,126.8630565,496,상무호반3차,Sangmu Hoban 3rd Apt.,상무호반3차,+82 62 613 5700,bus_stop,platform
35.03010833,126.8330667,2323,방축마을,Bangchuk Maeul,방축마을,+82 62 613 5700,bus_stop,platform
35.17995833,126.914,1249,주공아파트,Jugong Apt.,주공아파트,+82 62 613 5700,bus_stop,platform
35.17090556,126.8810972,786,공구의거리,Street of Tools,공구의거리,+82 62 613 5700,bus_stop,platform
35.1433,126.884116,1265,주월초교,Juwol Elementary School,주월초교,+82 62 613 5700,bus_stop,platform
35.16069,126.900396,640,서림초교입구,Seorim Elementary School Entrance,서림초교입구,+82 62 613 5700,bus_stop,platform
35.16369444,126.9195528,2770,서방사거리육교,Seobang Sageori Overpass,서방사거리육교,+82 62 613 5700,bus_stop,platform
35.18707778,126.6822333,2052,신촌(본량),Sinchon (Bollyang),신촌(본량),+82 62 613 5700,bus_stop,platform
35.20750743,126.7954964,3249,진곡 동길,Jingok East Road,진곡 동길,+82 62 613 5700,bus_stop,platform
35.10098485,126.7775932,1672,유림,Yurim,유림,+82 62 613 5700,bus_stop,platform
35.13819297,126.7917682,811,광주송정역,Gwangju Songjeong Station ,광주송정역,+82 62 613 5700,bus_stop,platform
35.16229444,126.920025,2771,계림사거리,Gyerim Sageori,계림사거리,+82 62 613 5700,bus_stop,platform
35.01728611,126.8265389,1952,산제 아랫길,Sanje Downside,산제 아랫길,+82 62 613 5700,bus_stop,platform
35.019676,126.82854,2326,매화동(나주),Maehwadong(Naju),매화동(나주),+82 62 613 5700,bus_stop,platform
35.16332236,126.9091623,89,삼성콜센터,Samsung Call Center,삼성콜센터,+82 62 613 5700,bus_stop,platform
35.256504,126.779236,2007,덕성,Deokseong,덕성,+82 62 613 5700,bus_stop,platform
35.229539,126.733335,2732,임동교,Imdonggyo Bridge,임동교,+82 62 613 5700,bus_stop,platform
35.24351667,126.8126944,2089,장성남중,Jangseong Nam Middle School,장성남중,+82 62 613 5700,bus_stop,platform
35.21121389,126.7885194,1320,진곡 서길,Jingok West Road,진곡 서길,+82 62 613 5700,bus_stop,platform
35.21048889,126.7611778,2097,천동(광산구),Cheondong (Gwangsan-gu),천동(광산구),+82 62 613 5700,bus_stop,platform
35.17252778,126.8886,25,경신여고,Gyeongsin Girls' High School,경신여고,+82 62 613 5700,bus_stop,platform
35.26185556,126.8448639,1163,작동,Jakdong,작동,+82 62 613 5700,bus_stop,platform
35.160944,126.893999,3047,전남방직,Chonbang Textile,전남방직,+82 62 613 5700,bus_stop,platform
35.15220731,126.8971293,345,돌고개역(동),Dolgogae Station (East),돌고개역(동),+82 62 613 5700,bus_stop,platform
35.15428231,126.931509,673,산수시장,Sansu Market,산수시장,+82 62 613 5700,bus_stop,platform
35.13796389,126.8746806,426,럭키아파트,Lucky Apt.,럭키아파트,+82 62 613 5700,bus_stop,platform
35.21282789,126.9486399,475,석곡동행정복지센터,Seokgok-dong Administration Welfare Center,석곡동행정복지센터,+82 62 613 5700,bus_stop,platform
35.13246944,126.8615611,747,금호도개공아파트,Kumho Dogaegong Apt.,금호도개공아파트,+82 62 613 5700,bus_stop,platform
35.18066111,126.9363361,15,각화초교,Gakhwa Elementary School,각화초교,+82 62 613 5700,bus_stop,platform
35.04730833,126.9565722,28,계소리3구,Gyesori District 3,계소리3구,+82 62 613 5700,bus_stop,platform
35.14410716,126.8124846,48,공항역,Airport Station,공항역,+82 62 613 5700,bus_stop,platform
35.20635556,126.95105,83,동초교,Dong Elementary School,동초교,+82 62 613 5700,bus_stop,platform
35.17746667,126.8367111,65,풍영정입구,Pungyeongcheong entrance,풍영정입구,+82 62 613 5700,bus_stop,platform
35.12663933,126.89785,278,대광여고,Daegwang Girls' High School,대광여고,+82 62 613 5700,bus_stop,platform
35.09395556,126.8988944,2006,덕남,Deongnam,덕남,+82 62 613 5700,bus_stop,platform
35.15617222,126.7923806,420,어룡초교,Eoryong Elementary School,어룡초교,+82 62 613 5700,bus_stop,platform
35.16395818,126.909743,90,광주역(동),Gwangju Station (East),광주역(동),+82 62 613 5700,bus_stop,platform
35.13793681,126.7562872,3633,영천,Yeongcheon,영천,+82 62 613 5700,bus_stop,platform
35.11430833,126.8295722,1720,서창동주민센터,Seochang-dong Community Service Center,서창동주민센터,+82 62 613 5700,bus_stop,platform
35.2421639,126.9167129,3854,효령동,Hyoyeong-dong,효령동,+82 62 613 5700,bus_stop,platform
35.223484,126.825694,3493,비아사거리,Bia Sageori,비아사거리,+82 62 613 5700,bus_stop,platform
35.206398,126.774475,955,연동삼거리,Yeondong Samgeori,연동삼거리,+82 62 613 5700,bus_stop,platform
35.19901819,126.8324368,3934,수완지구,Suwan District,수완지구,+82 62 613 5700,bus_stop,platform
35.19180343,126.8515758,552,반촌,Banchon,반촌,+82 62 613 5700,bus_stop,platform
35.211757,126.872376,704,양산타운,Yangsan Town Apt.,양산타운,+82 62 613 5700,bus_stop,platform
35.158925,126.895063,3490,발산교(남),Balsangyo Bridge (South),발산교(남),+82 62 613 5700,bus_stop,platform
35.093399,126.81464,3294,석교삼거리,Seokgyo Samgeori,석교삼거리,+82 62 613 5700,bus_stop,platform
35.15481944,126.9111306,3581,롯데백화점(북),Lotte Department Store (North),롯데백화점(북),+82 62 613 5700,bus_stop,platform
35.16095556,126.9332528,400,두암타운후문,Duam Town Apt. Back Gate,두암타운후문,+82 62 613 5700,bus_stop,platform
35.23633056,126.7380222,2069,월봉서원입구,Wolbongseowon Confucian Academy Entrance,월봉서원입구,+82 62 613 5700,bus_stop,platform
35.19884167,126.875825,437,롯데칠성,Lotte Chilsung Beverage,롯데칠성,+82 62 613 5700,bus_stop,platform
35.1108996,126.8291842,3789,절골입구(북),Jeolgol Entrance (North),절골입구(북),+82 62 613 5700,bus_stop,platform
35.120657,126.866152,3694,풍암동부센트리빌,Pungam Dongbu Centreville Apt.,풍암동부센트리빌,+82 62 613 5700,bus_stop,platform
35.13468273,126.7503146,3754,용동(평동),Yong-dong (Pyeong-dong),용동(평동),+82 62 613 5700,bus_stop,platform
35.154147,126.843109,3415,상무해광한신아파트,Sangmu Haegwang Hanshin Apt.,상무해광한신아파트,+82 62 613 5700,bus_stop,platform
35.30080556,126.9323639,1854,농협판매장,Agricultural Cooperative Product Market,농협판매장,+82 62 613 5700,bus_stop,platform
35.17008859,126.8638365,2996,동천동행정복지센터,Dongcheon-dong  Administration Welfare Center,동천동행정복지센터,+82 62 613 5700,bus_stop,platform
35.22831389,126.8602667,1392,광주테크노파크,Gwangju Techno Park,광주테크노파크,+82 62 613 5700,bus_stop,platform
35.135008,126.895598,508,무등시장입구(북),Mudeung Market Entrance (North),무등시장입구(북),+82 62 613 5700,bus_stop,platform
35.13518611,126.9016,569,백운우체국,Baegun Post Office,백운우체국,+82 62 613 5700,bus_stop,platform
35.1211801,126.815328,3403,신야촌,Sinyachon,신야촌,+82 62 613 5700,bus_stop,platform
35.18247293,126.909043,290,도로교통공단 대신파크,KoROAD / Daesin Park Apt.,도로교통공단 대신파크,+82 62 613 5700,bus_stop,platform
35.15523084,126.9133383,366,동부소방서,Dongbu Fire Station,동부소방서,+82 62 613 5700,bus_stop,platform
35.13689444,126.9139222,2760,기독병원,Christian Hospital,기독병원,+82 62 613 5700,bus_stop,platform
35.1224794,126.8613893,2955,풍암사거리(동),Pungam Sageori (East),풍암사거리(동),+82 62 613 5700,bus_stop,platform
35.2424519,126.9164833,3853,효령동,Hyoyeong-dong,효령동,+82 62 613 5700,bus_stop,platform
35.185249,126.794971,3093,광산소방서입구,Gwangsan Fire Station Entrance,광산소방서입구,+82 62 613 5700,bus_stop,platform
35.00778889,127.0933167,668,사평초교,Sapyeong Elementary School,사평초교,+82 62 613 5700,bus_stop,platform
35.162644,126.6791901,1620,삼암,Samam,삼암,+82 62 613 5700,bus_stop,platform
35.17759722,126.9236389,532,문화중,Munhwa Middle School,문화중,+82 62 613 5700,bus_stop,platform
35.188375,126.7951028,3094,세방전지,Global Battery Co. Ltd,세방전지,+82 62 613 5700,bus_stop,platform
35.134893,126.786499,257,신덕마을,Sindeok Village,신덕마을,+82 62 613 5700,bus_stop,platform
35.14496111,126.8686611,1295,쌍촌시영아파트,Ssangchon Siyeong Apt.,쌍촌시영아파트,+82 62 613 5700,bus_stop,platform
35.03487222,126.8370028,2321,광주어망,Kwangju Fishing Net,광주어망,+82 62 613 5700,bus_stop,platform
35.29386111,126.9350111,1852,나산리,Nasanli,나산리,+82 62 613 5700,bus_stop,platform
35.048077,126.905535,4158,앵남2구,Aengnam District 2,앵남2구,+82 62 613 5700,bus_stop,platform
35.26608173,126.9029527,3158,강의리,Gangui-li,강의리,+82 62 613 5700,bus_stop,platform
35.23437778,126.8605972,3198,현진기업,Hyunjin Enterprise,현진기업,+82 62 613 5700,bus_stop,platform
35.166044,126.8472801,3288,유덕2교차로,Yudeok 2 Intersection,유덕2교차로,+82 62 613 5700,bus_stop,platform
35.18575278,126.8031972,3331,신성화학,Sinseong Chemical,신성화학,+82 62 613 5700,bus_stop,platform
35.16882034,126.7416184,3357,박뫼,Bangmoe,박뫼,+82 62 613 5700,bus_stop,platform
35.16208889,126.9176389,96,4.19기념관,April 19th Memorial Hall,4.19기념관,+82 62 613 5700,bus_stop,platform
35.158998,126.889058,107,광천초교,Gwangcheon Elementary School,광천초교,+82 62 613 5700,bus_stop,platform
35.152818,126.911605,155,금남로5가역,Geumnamno 5(o)-ga Station,금남로5가역,+82 62 613 5700,bus_stop,platform
35.1714401,126.876691,215,광암교입구,Gwangamgyo Bridge Entrance,광암교입구,+82 62 613 5700,bus_stop,platform
35.12684766,126.8974717,277,대광여고,Daegwang Girls' High School,대광여고,+82 62 613 5700,bus_stop,platform
35.13049167,126.8873056,1076,금당중,Keumdang Middle School,금당중,+82 62 613 5700,bus_stop,platform
35.0937386,126.9406891,101,남계촌,Namgyechon,남계촌,+82 62 613 5700,bus_stop,platform
35.16595833,126.8704611,699,삼우아파트,Samwoo Apt.,삼우아파트,+82 62 613 5700,bus_stop,platform
35.21810278,126.8112889,341,도촌교,Dochon Gyo Birdge,도촌교,+82 62 613 5700,bus_stop,platform
35.15431389,126.8766333,1484,화정현대아파트,Hwajeong Hyundai Apt.,화정현대아파트,+82 62 613 5700,bus_stop,platform
35.17033611,126.803175,1389,산정중입구,Sanjeong Middle School Entrance,산정중입구,+82 62 613 5700,bus_stop,platform
35.13391944,126.9523417,790,성촌마을/전통문화관,Seongchon Village/Traditional Literature Museum,성촌마을/전통문화관,+82 62 613 5700,bus_stop,platform
